in s,C1 in V
1.47960E-06,3.785E-01
1.48000E-06,3.824E-01
1.48040E-06,3.785E-01
1.48080E-06,3.785E-01
1.48120E-06,3.785E-01
1.48160E-06,3.814E-01
1.48200E-06,3.804E-01
1.48240E-06,3.824E-01
1.48280E-06,3.775E-01
1.48320E-06,3.775E-01
1.48360E-06,3.804E-01
1.48400E-06,3.775E-01
1.48440E-06,3.765E-01
1.48480E-06,3.785E-01
1.48520E-06,3.804E-01
1.48560E-06,3.814E-01
1.48600E-06,3.794E-01
1.48640E-06,3.775E-01
1.48680E-06,3.765E-01
1.48720E-06,3.804E-01
1.48760E-06,3.785E-01
1.48800E-06,3.775E-01
1.48840E-06,3.804E-01
1.48880E-06,3.804E-01
1.48920E-06,3.785E-01
1.48960E-06,3.794E-01
1.49000E-06,3.775E-01
1.49040E-06,3.775E-01
1.49080E-06,3.755E-01
1.49120E-06,3.775E-01
1.49160E-06,3.765E-01
1.49200E-06,3.775E-01
1.49240E-06,3.775E-01
1.49280E-06,3.746E-01
1.49320E-06,3.775E-01
1.49360E-06,3.746E-01
1.49400E-06,3.785E-01
1.49440E-06,3.775E-01
1.49480E-06,3.775E-01
1.49520E-06,3.765E-01
1.49560E-06,3.726E-01
1.49600E-06,3.755E-01
1.49640E-06,3.736E-01
1.49680E-06,3.736E-01
1.49720E-06,3.736E-01
1.49760E-06,3.765E-01
1.49800E-06,3.726E-01
1.49840E-06,3.755E-01
1.49880E-06,3.726E-01
1.49920E-06,3.706E-01
1.49960E-06,3.716E-01
1.50000E-06,3.726E-01
1.50040E-06,3.716E-01
1.50080E-06,3.746E-01
1.50120E-06,3.697E-01
1.50160E-06,3.746E-01
1.50200E-06,3.716E-01
1.50240E-06,3.755E-01
1.50280E-06,3.736E-01
1.50320E-06,3.736E-01
1.50360E-06,3.726E-01
1.50400E-06,3.706E-01
1.50440E-06,3.746E-01
1.50480E-06,3.687E-01
1.50520E-06,3.716E-01
1.50560E-06,3.706E-01
1.50600E-06,3.706E-01
1.50640E-06,3.746E-01
1.50680E-06,3.716E-01
1.50720E-06,3.716E-01
1.50760E-06,3.736E-01
1.50800E-06,3.726E-01
1.50840E-06,3.706E-01
1.50880E-06,3.697E-01
1.50920E-06,3.697E-01
1.50960E-06,3.677E-01
1.51000E-06,3.687E-01
1.51040E-06,3.697E-01
1.51080E-06,3.706E-01
1.51120E-06,3.697E-01
1.51160E-06,3.677E-01
1.51200E-06,3.706E-01
1.51240E-06,3.677E-01
1.51280E-06,3.706E-01
1.51320E-06,3.706E-01
1.51360E-06,3.706E-01
1.51400E-06,3.716E-01
1.51440E-06,3.706E-01
1.51480E-06,3.716E-01
1.51520E-06,3.706E-01
1.51560E-06,3.677E-01
1.51600E-06,3.687E-01
1.51640E-06,3.667E-01
1.51680E-06,3.677E-01
1.51720E-06,3.706E-01
1.51760E-06,3.658E-01
1.51800E-06,3.706E-01
1.51840E-06,3.677E-01
1.51880E-06,3.697E-01
1.51920E-06,3.697E-01
1.51960E-06,3.667E-01
1.52000E-06,3.667E-01
1.52040E-06,3.658E-01
1.52080E-06,3.677E-01
1.52120E-06,3.687E-01
1.52160E-06,3.667E-01
1.52200E-06,3.638E-01
1.52240E-06,3.658E-01
1.52280E-06,3.677E-01
1.52320E-06,3.638E-01
1.52360E-06,3.667E-01
1.52400E-06,3.638E-01
1.52440E-06,3.648E-01
1.52480E-06,3.667E-01
1.52520E-06,3.648E-01
1.52560E-06,3.638E-01
1.52600E-06,3.667E-01
1.52640E-06,3.638E-01
1.52680E-06,3.648E-01
1.52720E-06,3.658E-01
1.52760E-06,3.628E-01
1.52800E-06,3.648E-01
1.52840E-06,3.599E-01
1.52880E-06,3.609E-01
1.52920E-06,3.638E-01
1.52960E-06,3.609E-01
1.53000E-06,3.619E-01
1.53040E-06,3.638E-01
1.53080E-06,3.638E-01
1.53120E-06,3.648E-01
1.53160E-06,3.628E-01
1.53200E-06,3.648E-01
1.53240E-06,3.619E-01
1.53280E-06,3.599E-01
1.53320E-06,3.648E-01
1.53360E-06,3.628E-01
1.53400E-06,3.609E-01
1.53440E-06,3.628E-01
1.53480E-06,3.619E-01
1.53520E-06,3.619E-01
1.53560E-06,3.589E-01
1.53600E-06,3.599E-01
1.53640E-06,3.628E-01
1.53680E-06,3.638E-01
1.53720E-06,3.609E-01
1.53760E-06,3.638E-01
1.53800E-06,3.628E-01
1.53840E-06,3.599E-01
1.53880E-06,3.599E-01
1.53920E-06,3.599E-01
1.53960E-06,3.638E-01
1.54000E-06,3.619E-01
1.54040E-06,3.619E-01
1.54080E-06,3.638E-01
1.54120E-06,3.599E-01
1.54160E-06,3.609E-01
1.54200E-06,3.579E-01
1.54240E-06,3.589E-01
1.54280E-06,3.579E-01
1.54320E-06,3.599E-01
1.54360E-06,3.579E-01
1.54400E-06,3.638E-01
1.54440E-06,3.599E-01
1.54480E-06,3.589E-01
1.54520E-06,3.560E-01
1.54560E-06,3.570E-01
1.54600E-06,3.599E-01
1.54640E-06,3.589E-01
1.54680E-06,3.609E-01
1.54720E-06,3.609E-01
1.54760E-06,3.579E-01
1.54800E-06,3.579E-01
1.54840E-06,3.570E-01
1.54880E-06,3.570E-01
1.54920E-06,3.589E-01
1.54960E-06,3.609E-01
1.55000E-06,3.570E-01
1.55040E-06,3.589E-01
1.55080E-06,3.560E-01
1.55120E-06,3.599E-01
1.55160E-06,3.570E-01
1.55200E-06,3.589E-01
1.55240E-06,3.560E-01
1.55280E-06,3.589E-01
1.55320E-06,3.570E-01
1.55360E-06,3.599E-01
1.55400E-06,3.550E-01
1.55440E-06,3.589E-01
1.55480E-06,3.570E-01
1.55520E-06,3.550E-01
1.55560E-06,3.540E-01
1.55600E-06,3.560E-01
1.55640E-06,3.540E-01
1.55680E-06,3.560E-01
1.55720E-06,3.550E-01
1.55760E-06,3.550E-01
1.55800E-06,3.550E-01
1.55840E-06,3.531E-01
1.55880E-06,3.550E-01
1.55920E-06,3.560E-01
1.55960E-06,3.550E-01
1.56000E-06,3.521E-01
1.56040E-06,3.521E-01
1.56080E-06,3.521E-01
1.56120E-06,3.521E-01
1.56160E-06,3.501E-01
1.56200E-06,3.531E-01
1.56240E-06,3.521E-01
1.56280E-06,3.531E-01
1.56320E-06,3.550E-01
1.56360E-06,3.540E-01
1.56400E-06,3.521E-01
1.56440E-06,3.521E-01
1.56480E-06,3.531E-01
1.56520E-06,3.521E-01
1.56560E-06,3.540E-01
1.56600E-06,3.550E-01
1.56640E-06,3.521E-01
1.56680E-06,3.521E-01
1.56720E-06,3.550E-01
1.56760E-06,3.521E-01
1.56800E-06,3.501E-01
1.56840E-06,3.521E-01
1.56880E-06,3.501E-01
1.56920E-06,3.521E-01
1.56960E-06,3.521E-01
1.57000E-06,3.511E-01
1.57040E-06,3.501E-01
1.57080E-06,3.501E-01
1.57120E-06,3.472E-01
1.57160E-06,3.501E-01
1.57200E-06,3.492E-01
1.57240E-06,3.462E-01
1.57280E-06,3.521E-01
1.57320E-06,3.492E-01
1.57360E-06,3.521E-01
1.57400E-06,3.521E-01
1.57440E-06,3.511E-01
1.57480E-06,3.511E-01
1.57520E-06,3.482E-01
1.57560E-06,3.521E-01
1.57600E-06,3.462E-01
1.57640E-06,3.462E-01
1.57680E-06,3.462E-01
1.57720E-06,3.462E-01
1.57760E-06,3.482E-01
1.57800E-06,3.492E-01
1.57840E-06,3.472E-01
1.57880E-06,3.472E-01
1.57920E-06,3.492E-01
1.57960E-06,3.492E-01
1.58000E-06,3.492E-01
1.58040E-06,3.472E-01
1.58080E-06,3.492E-01
1.58120E-06,3.492E-01
1.58160E-06,3.443E-01
1.58200E-06,3.472E-01
1.58240E-06,3.462E-01
1.58280E-06,3.492E-01
1.58320E-06,3.462E-01
1.58360E-06,3.433E-01
1.58400E-06,3.472E-01
1.58440E-06,3.453E-01
1.58480E-06,3.453E-01
1.58520E-06,3.462E-01
1.58560E-06,3.482E-01
1.58600E-06,3.492E-01
1.58640E-06,3.462E-01
1.58680E-06,3.472E-01
1.58720E-06,3.443E-01
1.58760E-06,3.472E-01
1.58800E-06,3.462E-01
1.58840E-06,3.472E-01
1.58880E-06,3.453E-01
1.58920E-06,3.482E-01
1.58960E-06,3.443E-01
1.59000E-06,3.443E-01
1.59040E-06,3.433E-01
1.59080E-06,3.443E-01
1.59120E-06,3.423E-01
1.59160E-06,3.443E-01
1.59200E-06,3.433E-01
1.59240E-06,3.433E-01
1.59280E-06,3.443E-01
1.59320E-06,3.453E-01
1.59360E-06,3.443E-01
1.59400E-06,3.433E-01
1.59440E-06,3.423E-01
1.59480E-06,3.433E-01
1.59520E-06,3.443E-01
1.59560E-06,3.404E-01
1.59600E-06,3.423E-01
1.59640E-06,3.462E-01
1.59680E-06,3.433E-01
1.59720E-06,3.394E-01
1.59760E-06,3.413E-01
1.59800E-06,3.453E-01
1.59840E-06,3.472E-01
1.59880E-06,3.413E-01
1.59920E-06,3.423E-01
1.59960E-06,3.384E-01
1.60000E-06,3.413E-01
1.60040E-06,3.433E-01
1.60080E-06,3.443E-01
1.60120E-06,3.443E-01
1.60160E-06,3.423E-01
1.60200E-06,3.423E-01
1.60240E-06,3.394E-01
1.60280E-06,3.404E-01
1.60320E-06,3.413E-01
1.60360E-06,3.394E-01
1.60400E-06,3.413E-01
1.60440E-06,3.413E-01
1.60480E-06,3.404E-01
1.60520E-06,3.413E-01
1.60560E-06,3.404E-01
1.60600E-06,3.404E-01
1.60640E-06,3.384E-01
1.60680E-06,3.413E-01
1.60720E-06,3.413E-01
1.60760E-06,3.355E-01
1.60800E-06,3.394E-01
1.60840E-06,3.384E-01
1.60880E-06,3.384E-01
1.60920E-06,3.384E-01
1.60960E-06,3.365E-01
1.61000E-06,3.404E-01
1.61040E-06,3.384E-01
1.61080E-06,3.374E-01
1.61120E-06,3.413E-01
1.61160E-06,3.384E-01
1.61200E-06,3.404E-01
1.61240E-06,3.374E-01
1.61280E-06,3.355E-01
1.61320E-06,3.374E-01
1.61360E-06,3.384E-01
1.61400E-06,3.345E-01
1.61440E-06,3.384E-01
1.61480E-06,3.384E-01
1.61520E-06,3.384E-01
1.61560E-06,3.394E-01
1.61600E-06,3.365E-01
1.61640E-06,3.365E-01
1.61680E-06,3.384E-01
1.61720E-06,3.345E-01
1.61760E-06,3.355E-01
1.61800E-06,3.374E-01
1.61840E-06,3.384E-01
1.61880E-06,3.345E-01
1.61920E-06,3.355E-01
1.61960E-06,3.404E-01
1.62000E-06,3.374E-01
1.62040E-06,3.335E-01
1.62080E-06,3.374E-01
1.62120E-06,3.345E-01
1.62160E-06,3.345E-01
1.62200E-06,3.345E-01
1.62240E-06,3.306E-01
1.62280E-06,3.345E-01
1.62320E-06,3.326E-01
1.62360E-06,3.345E-01
1.62400E-06,3.355E-01
1.62440E-06,3.345E-01
1.62480E-06,3.316E-01
1.62520E-06,3.316E-01
1.62560E-06,3.374E-01
1.62600E-06,3.345E-01
1.62640E-06,3.355E-01
1.62680E-06,3.355E-01
1.62720E-06,3.374E-01
1.62760E-06,3.345E-01
1.62800E-06,3.345E-01
1.62840E-06,3.335E-01
1.62880E-06,3.306E-01
1.62920E-06,3.355E-01
1.62960E-06,3.326E-01
1.63000E-06,3.335E-01
1.63040E-06,3.345E-01
1.63080E-06,3.335E-01
1.63120E-06,3.296E-01
1.63160E-06,3.316E-01
1.63200E-06,3.306E-01
1.63240E-06,3.306E-01
1.63280E-06,3.296E-01
1.63320E-06,3.287E-01
1.63360E-06,3.335E-01
1.63400E-06,3.335E-01
1.63440E-06,3.326E-01
1.63480E-06,3.306E-01
1.63520E-06,3.326E-01
1.63560E-06,3.326E-01
1.63600E-06,3.306E-01
1.63640E-06,3.306E-01
1.63680E-06,3.316E-01
1.63720E-06,3.277E-01
1.63760E-06,3.287E-01
1.63800E-06,3.326E-01
1.63840E-06,3.306E-01
1.63880E-06,3.306E-01
1.63920E-06,3.277E-01
1.63960E-06,3.316E-01
1.64000E-06,3.316E-01
1.64040E-06,3.287E-01
1.64080E-06,3.326E-01
1.64120E-06,3.306E-01
1.64160E-06,3.316E-01
1.64200E-06,3.287E-01
1.64240E-06,3.335E-01
1.64280E-06,3.306E-01
1.64320E-06,3.316E-01
1.64360E-06,3.267E-01
1.64400E-06,3.267E-01
1.64440E-06,3.267E-01
1.64480E-06,3.277E-01
1.64520E-06,3.267E-01
1.64560E-06,3.277E-01
1.64600E-06,3.267E-01
1.64640E-06,3.306E-01
1.64680E-06,3.287E-01
1.64720E-06,3.296E-01
1.64760E-06,3.277E-01
1.64800E-06,3.287E-01
1.64840E-06,3.257E-01
1.64880E-06,3.267E-01
1.64920E-06,3.238E-01
1.64960E-06,3.277E-01
1.65000E-06,3.247E-01
1.65040E-06,3.247E-01
1.65080E-06,3.247E-01
1.65120E-06,3.257E-01
1.65160E-06,3.257E-01
1.65200E-06,3.277E-01
1.65240E-06,3.267E-01
1.65280E-06,3.267E-01
1.65320E-06,3.257E-01
1.65360E-06,3.267E-01
1.65400E-06,3.267E-01
1.65440E-06,3.267E-01
1.65480E-06,3.267E-01
1.65520E-06,3.238E-01
1.65560E-06,3.238E-01
1.65600E-06,3.238E-01
1.65640E-06,3.238E-01
1.65680E-06,3.257E-01
1.65720E-06,3.228E-01
1.65760E-06,3.238E-01
1.65800E-06,3.247E-01
1.65840E-06,3.247E-01
1.65880E-06,3.257E-01
1.65920E-06,3.228E-01
1.65960E-06,3.218E-01
1.66000E-06,3.238E-01
1.66040E-06,3.247E-01
1.66080E-06,3.199E-01
1.66120E-06,3.238E-01
1.66160E-06,3.257E-01
1.66200E-06,3.199E-01
1.66240E-06,3.267E-01
1.66280E-06,3.228E-01
1.66320E-06,3.208E-01
1.66360E-06,3.228E-01
1.66400E-06,3.189E-01
1.66440E-06,3.228E-01
1.66480E-06,3.208E-01
1.66520E-06,3.199E-01
1.66560E-06,3.208E-01
1.66600E-06,3.218E-01
1.66640E-06,3.228E-01
1.66680E-06,3.218E-01
1.66720E-06,3.228E-01
1.66760E-06,3.208E-01
1.66800E-06,3.208E-01
1.66840E-06,3.208E-01
1.66880E-06,3.238E-01
1.66920E-06,3.208E-01
1.66960E-06,3.228E-01
1.67000E-06,3.179E-01
1.67040E-06,3.208E-01
1.67080E-06,3.208E-01
1.67120E-06,3.218E-01
1.67160E-06,3.199E-01
1.67200E-06,3.218E-01
1.67240E-06,3.199E-01
1.67280E-06,3.189E-01
1.67320E-06,3.208E-01
1.67360E-06,3.199E-01
1.67400E-06,3.208E-01
1.67440E-06,3.169E-01
1.67480E-06,3.208E-01
1.67520E-06,3.228E-01
1.67560E-06,3.169E-01
1.67600E-06,3.179E-01
1.67640E-06,3.208E-01
1.67680E-06,3.150E-01
1.67720E-06,3.199E-01
1.67760E-06,3.179E-01
1.67800E-06,3.179E-01
1.67840E-06,3.160E-01
1.67880E-06,3.179E-01
1.67920E-06,3.189E-01
1.67960E-06,3.169E-01
1.68000E-06,3.169E-01
1.68040E-06,3.169E-01
1.68080E-06,3.169E-01
1.68120E-06,3.179E-01
1.68160E-06,3.199E-01
1.68200E-06,3.169E-01
1.68240E-06,3.179E-01
1.68280E-06,3.160E-01
1.68320E-06,3.160E-01
1.68360E-06,3.179E-01
1.68400E-06,3.160E-01
1.68440E-06,3.160E-01
1.68480E-06,3.179E-01
1.68520E-06,3.179E-01
1.68560E-06,3.160E-01
1.68600E-06,3.150E-01
1.68640E-06,3.160E-01
1.68680E-06,3.150E-01
1.68720E-06,3.140E-01
1.68760E-06,3.169E-01
1.68800E-06,3.160E-01
1.68840E-06,3.140E-01
1.68880E-06,3.179E-01
1.68920E-06,3.140E-01
1.68960E-06,3.150E-01
1.69000E-06,3.160E-01
1.69040E-06,3.130E-01
1.69080E-06,3.130E-01
1.69120E-06,3.140E-01
1.69160E-06,3.130E-01
1.69200E-06,3.130E-01
1.69240E-06,3.121E-01
1.69280E-06,3.121E-01
1.69320E-06,3.140E-01
1.69360E-06,3.150E-01
1.69400E-06,3.140E-01
1.69440E-06,3.169E-01
1.69480E-06,3.130E-01
1.69520E-06,3.130E-01
1.69560E-06,3.130E-01
1.69600E-06,3.130E-01
1.69640E-06,3.130E-01
1.69680E-06,3.130E-01
1.69720E-06,3.160E-01
1.69760E-06,3.130E-01
1.69800E-06,3.121E-01
1.69840E-06,3.121E-01
1.69880E-06,3.121E-01
1.69920E-06,3.111E-01
1.69960E-06,3.130E-01
1.70000E-06,3.091E-01
1.70040E-06,3.121E-01
1.70080E-06,3.121E-01
1.70120E-06,3.101E-01
1.70160E-06,3.121E-01
1.70200E-06,3.121E-01
1.70240E-06,3.101E-01
1.70280E-06,3.101E-01
1.70320E-06,3.121E-01
1.70360E-06,3.101E-01
1.70400E-06,3.130E-01
1.70440E-06,3.101E-01
1.70480E-06,3.130E-01
1.70520E-06,3.111E-01
1.70560E-06,3.091E-01
1.70600E-06,3.111E-01
1.70640E-06,3.111E-01
1.70680E-06,3.091E-01
1.70720E-06,3.111E-01
1.70760E-06,3.121E-01
1.70800E-06,3.101E-01
1.70840E-06,3.091E-01
1.70880E-06,3.101E-01
1.70920E-06,3.111E-01
1.70960E-06,3.091E-01
1.71000E-06,3.091E-01
1.71040E-06,3.081E-01
1.71080E-06,3.111E-01
1.71120E-06,3.091E-01
1.71160E-06,3.091E-01
1.71200E-06,3.091E-01
1.71240E-06,3.062E-01
1.71280E-06,3.072E-01
1.71320E-06,3.062E-01
1.71360E-06,3.101E-01
1.71400E-06,3.121E-01
1.71440E-06,3.091E-01
1.71480E-06,3.081E-01
1.71520E-06,3.072E-01
1.71560E-06,3.072E-01
1.71600E-06,3.091E-01
1.71640E-06,3.081E-01
1.71680E-06,3.091E-01
1.71720E-06,3.052E-01
1.71760E-06,3.101E-01
1.71800E-06,3.072E-01
1.71840E-06,3.062E-01
1.71880E-06,3.062E-01
1.71920E-06,3.062E-01
1.71960E-06,3.062E-01
1.72000E-06,3.062E-01
1.72040E-06,3.033E-01
1.72080E-06,3.042E-01
1.72120E-06,3.052E-01
1.72160E-06,3.052E-01
1.72200E-06,3.052E-01
1.72240E-06,3.052E-01
1.72280E-06,3.062E-01
1.72320E-06,3.062E-01
1.72360E-06,3.062E-01
1.72400E-06,3.033E-01
1.72440E-06,3.052E-01
1.72480E-06,3.052E-01
1.72520E-06,3.081E-01
1.72560E-06,3.072E-01
1.72600E-06,3.062E-01
1.72640E-06,3.101E-01
1.72680E-06,3.062E-01
1.72720E-06,3.052E-01
1.72760E-06,3.042E-01
1.72800E-06,3.042E-01
1.72840E-06,3.052E-01
1.72880E-06,3.052E-01
1.72920E-06,3.033E-01
1.72960E-06,3.033E-01
1.73000E-06,3.052E-01
1.73040E-06,3.062E-01
1.73080E-06,3.062E-01
1.73120E-06,3.072E-01
1.73160E-06,3.042E-01
1.73200E-06,3.042E-01
1.73240E-06,3.052E-01
1.73280E-06,3.052E-01
1.73320E-06,3.033E-01
1.73360E-06,3.052E-01
1.73400E-06,3.023E-01
1.73440E-06,3.062E-01
1.73480E-06,3.042E-01
1.73520E-06,3.033E-01
1.73560E-06,3.023E-01
1.73600E-06,3.042E-01
1.73640E-06,3.062E-01
1.73680E-06,3.052E-01
1.73720E-06,3.023E-01
1.73760E-06,3.013E-01
1.73800E-06,3.023E-01
1.73840E-06,3.023E-01
1.73880E-06,3.042E-01
1.73920E-06,3.013E-01
1.73960E-06,3.042E-01
1.74000E-06,3.023E-01
1.74040E-06,3.013E-01
1.74080E-06,3.042E-01
1.74120E-06,3.042E-01
1.74160E-06,3.023E-01
1.74200E-06,3.033E-01
1.74240E-06,3.052E-01
1.74280E-06,3.023E-01
1.74320E-06,3.013E-01
1.74360E-06,2.994E-01
1.74400E-06,3.003E-01
1.74440E-06,3.013E-01
1.74480E-06,3.003E-01
1.74520E-06,3.013E-01
1.74560E-06,3.023E-01
1.74600E-06,3.013E-01
1.74640E-06,3.033E-01
1.74680E-06,3.003E-01
1.74720E-06,2.984E-01
1.74760E-06,3.052E-01
1.74800E-06,3.023E-01
1.74840E-06,3.013E-01
1.74880E-06,2.984E-01
1.74920E-06,3.003E-01
1.74960E-06,3.003E-01
1.75000E-06,3.003E-01
1.75040E-06,3.013E-01
1.75080E-06,3.013E-01
1.75120E-06,3.003E-01
1.75160E-06,3.003E-01
1.75200E-06,3.023E-01
1.75240E-06,2.984E-01
1.75280E-06,3.003E-01
1.75320E-06,2.954E-01
1.75360E-06,2.984E-01
1.75400E-06,3.003E-01
1.75440E-06,3.023E-01
1.75480E-06,2.984E-01
1.75520E-06,3.003E-01
1.75560E-06,2.984E-01
1.75600E-06,2.994E-01
1.75640E-06,2.974E-01
1.75680E-06,2.974E-01
1.75720E-06,2.974E-01
1.75760E-06,2.964E-01
1.75800E-06,2.954E-01
1.75840E-06,2.974E-01
1.75880E-06,2.984E-01
1.75920E-06,2.984E-01
1.75960E-06,2.974E-01
1.76000E-06,2.974E-01
1.76040E-06,2.974E-01
1.76080E-06,2.994E-01
1.76120E-06,2.974E-01
1.76160E-06,2.994E-01
1.76200E-06,2.964E-01
1.76240E-06,2.954E-01
1.76280E-06,2.974E-01
1.76320E-06,2.964E-01
1.76360E-06,2.974E-01
1.76400E-06,2.974E-01
1.76440E-06,3.003E-01
1.76480E-06,2.954E-01
1.76520E-06,2.964E-01
1.76560E-06,2.925E-01
1.76600E-06,2.954E-01
1.76640E-06,2.974E-01
1.76680E-06,2.954E-01
1.76720E-06,2.945E-01
1.76760E-06,2.954E-01
1.76800E-06,2.974E-01
1.76840E-06,2.935E-01
1.76880E-06,2.935E-01
1.76920E-06,2.954E-01
1.76960E-06,2.984E-01
1.77000E-06,2.964E-01
1.77040E-06,2.954E-01
1.77080E-06,2.954E-01
1.77120E-06,2.974E-01
1.77160E-06,2.935E-01
1.77200E-06,2.935E-01
1.77240E-06,2.945E-01
1.77280E-06,2.935E-01
1.77320E-06,2.964E-01
1.77360E-06,2.925E-01
1.77400E-06,2.964E-01
1.77440E-06,2.915E-01
1.77480E-06,2.954E-01
1.77520E-06,2.974E-01
1.77560E-06,2.915E-01
1.77600E-06,2.915E-01
1.77640E-06,2.964E-01
1.77680E-06,2.925E-01
1.77720E-06,2.935E-01
1.77760E-06,2.954E-01
1.77800E-06,2.945E-01
1.77840E-06,2.935E-01
1.77880E-06,2.896E-01
1.77920E-06,2.906E-01
1.77960E-06,2.896E-01
1.78000E-06,2.925E-01
1.78040E-06,2.925E-01
1.78080E-06,2.915E-01
1.78120E-06,2.925E-01
1.78160E-06,2.964E-01
1.78200E-06,2.915E-01
1.78240E-06,2.945E-01
1.78280E-06,2.925E-01
1.78320E-06,2.896E-01
1.78360E-06,2.886E-01
1.78400E-06,2.915E-01
1.78440E-06,2.915E-01
1.78480E-06,2.906E-01
1.78520E-06,2.906E-01
1.78560E-06,2.896E-01
1.78600E-06,2.925E-01
1.78640E-06,2.915E-01
1.78680E-06,2.906E-01
1.78720E-06,2.906E-01
1.78760E-06,2.896E-01
1.78800E-06,2.915E-01
1.78840E-06,2.906E-01
1.78880E-06,2.945E-01
1.78920E-06,2.886E-01
1.78960E-06,2.886E-01
1.79000E-06,2.906E-01
1.79040E-06,2.935E-01
1.79080E-06,2.896E-01
1.79120E-06,2.896E-01
1.79160E-06,2.886E-01
1.79200E-06,2.896E-01
1.79240E-06,2.915E-01
1.79280E-06,2.906E-01
1.79320E-06,2.886E-01
1.79360E-06,2.896E-01
1.79400E-06,2.915E-01
1.79440E-06,2.886E-01
1.79480E-06,2.876E-01
1.79520E-06,2.925E-01
1.79560E-06,2.867E-01
1.79600E-06,2.886E-01
1.79640E-06,2.876E-01
1.79680E-06,2.896E-01
1.79720E-06,2.886E-01
1.79760E-06,2.867E-01
1.79800E-06,2.886E-01
1.79840E-06,2.886E-01
1.79880E-06,2.876E-01
1.79920E-06,2.915E-01
1.79960E-06,2.876E-01
1.80000E-06,2.876E-01
1.80040E-06,2.876E-01
1.80080E-06,2.906E-01
1.80120E-06,2.886E-01
1.80160E-06,2.867E-01
1.80200E-06,2.886E-01
1.80240E-06,2.876E-01
1.80280E-06,2.857E-01
1.80320E-06,2.886E-01
1.80360E-06,2.876E-01
1.80400E-06,2.867E-01
1.80440E-06,2.857E-01
1.80480E-06,2.876E-01
1.80520E-06,2.857E-01
1.80560E-06,2.857E-01
1.80600E-06,2.857E-01
1.80640E-06,2.876E-01
1.80680E-06,2.837E-01
1.80720E-06,2.886E-01
1.80760E-06,2.847E-01
1.80800E-06,2.867E-01
1.80840E-06,2.876E-01
1.80880E-06,2.886E-01
1.80920E-06,2.876E-01
1.80960E-06,2.847E-01
1.81000E-06,2.876E-01
1.81040E-06,2.847E-01
1.81080E-06,2.837E-01
1.81120E-06,2.847E-01
1.81160E-06,2.857E-01
1.81200E-06,2.857E-01
1.81240E-06,2.847E-01
1.81280E-06,2.867E-01
1.81320E-06,2.837E-01
1.81360E-06,2.837E-01
1.81400E-06,2.837E-01
1.81440E-06,2.837E-01
1.81480E-06,2.876E-01
1.81520E-06,2.876E-01
1.81560E-06,2.847E-01
1.81600E-06,2.876E-01
1.81640E-06,2.867E-01
1.81680E-06,2.828E-01
1.81720E-06,2.857E-01
1.81760E-06,2.867E-01
1.81800E-06,2.828E-01
1.81840E-06,2.867E-01
1.81880E-06,2.847E-01
1.81920E-06,2.867E-01
1.81960E-06,2.818E-01
1.82000E-06,2.837E-01
1.82040E-06,2.798E-01
1.82080E-06,2.837E-01
1.82120E-06,2.818E-01
1.82160E-06,2.828E-01
1.82200E-06,2.818E-01
1.82240E-06,2.837E-01
1.82280E-06,2.798E-01
1.82320E-06,2.808E-01
1.82360E-06,2.788E-01
1.82400E-06,2.828E-01
1.82440E-06,2.818E-01
1.82480E-06,2.818E-01
1.82520E-06,2.837E-01
1.82560E-06,2.847E-01
1.82600E-06,2.828E-01
1.82640E-06,2.857E-01
1.82680E-06,2.798E-01
1.82720E-06,2.837E-01
1.82760E-06,2.828E-01
1.82800E-06,2.818E-01
1.82840E-06,2.808E-01
1.82880E-06,2.828E-01
1.82920E-06,2.867E-01
1.82960E-06,2.808E-01
1.83000E-06,2.808E-01
1.83040E-06,2.828E-01
1.83080E-06,2.808E-01
1.83120E-06,2.847E-01
1.83160E-06,2.828E-01
1.83200E-06,2.808E-01
1.83240E-06,2.808E-01
1.83280E-06,2.808E-01
1.83320E-06,2.798E-01
1.83360E-06,2.798E-01
1.83400E-06,2.818E-01
1.83440E-06,2.828E-01
1.83480E-06,2.808E-01
1.83520E-06,2.798E-01
1.83560E-06,2.779E-01
1.83600E-06,2.808E-01
1.83640E-06,2.779E-01
1.83680E-06,2.808E-01
1.83720E-06,2.828E-01
1.83760E-06,2.808E-01
1.83800E-06,2.808E-01
1.83840E-06,2.798E-01
1.83880E-06,2.808E-01
1.83920E-06,2.798E-01
1.83960E-06,2.779E-01
1.84000E-06,2.798E-01
1.84040E-06,2.808E-01
1.84080E-06,2.808E-01
1.84120E-06,2.779E-01
1.84160E-06,2.828E-01
1.84200E-06,2.837E-01
1.84240E-06,2.798E-01
1.84280E-06,2.808E-01
1.84320E-06,2.779E-01
1.84360E-06,2.779E-01
1.84400E-06,2.798E-01
1.84440E-06,2.769E-01
1.84480E-06,2.788E-01
1.84520E-06,2.808E-01
1.84560E-06,2.779E-01
1.84600E-06,2.769E-01
1.84640E-06,2.788E-01
1.84680E-06,2.740E-01
1.84720E-06,2.788E-01
1.84760E-06,2.788E-01
1.84800E-06,2.779E-01
1.84840E-06,2.779E-01
1.84880E-06,2.788E-01
1.84920E-06,2.759E-01
1.84960E-06,2.769E-01
1.85000E-06,2.759E-01
1.85040E-06,2.779E-01
1.85080E-06,2.759E-01
1.85120E-06,2.749E-01
1.85160E-06,2.749E-01
1.85200E-06,2.779E-01
