in s,C1 in V
-4.78080E-06,2.3432E-01
-4.78040E-06,2.3432E-01
-4.78000E-06,2.3041E-01
-4.77960E-06,2.3334E-01
-4.77920E-06,2.3334E-01
-4.77880E-06,2.3432E-01
-4.77840E-06,2.3334E-01
-4.77800E-06,2.3041E-01
-4.77760E-06,2.3236E-01
-4.77720E-06,2.2943E-01
-4.77680E-06,2.2846E-01
-4.77640E-06,2.3334E-01
-4.77600E-06,2.3334E-01
-4.77560E-06,2.3432E-01
-4.77520E-06,2.3432E-01
-4.77480E-06,2.3139E-01
-4.77440E-06,2.3334E-01
-4.77400E-06,2.3236E-01
-4.77360E-06,2.3236E-01
-4.77320E-06,2.3139E-01
-4.77280E-06,2.3139E-01
-4.77240E-06,2.3139E-01
-4.77200E-06,2.3432E-01
-4.77160E-06,2.3236E-01
-4.77120E-06,2.3236E-01
-4.77080E-06,2.3432E-01
-4.77040E-06,2.3432E-01
-4.77000E-06,2.3432E-01
-4.76960E-06,2.3529E-01
-4.76920E-06,2.3236E-01
-4.76880E-06,2.3529E-01
-4.76840E-06,2.3432E-01
-4.76800E-06,2.3334E-01
-4.76760E-06,2.3139E-01
-4.76720E-06,2.3334E-01
-4.76680E-06,2.3236E-01
-4.76640E-06,2.3334E-01
-4.76600E-06,2.2943E-01
-4.76560E-06,2.2846E-01
-4.76520E-06,2.2846E-01
-4.76480E-06,2.3041E-01
-4.76440E-06,2.3236E-01
-4.76400E-06,2.3529E-01
-4.76360E-06,2.3236E-01
-4.76320E-06,2.3334E-01
-4.76280E-06,2.3334E-01
-4.76240E-06,2.3529E-01
-4.76200E-06,2.3334E-01
-4.76160E-06,2.3334E-01
-4.76120E-06,2.3334E-01
-4.76080E-06,2.3139E-01
-4.76040E-06,2.3139E-01
-4.76000E-06,2.3432E-01
-4.75960E-06,2.3139E-01
-4.75920E-06,2.3334E-01
-4.75880E-06,2.3236E-01
-4.75840E-06,2.3236E-01
-4.75800E-06,2.3041E-01
-4.75760E-06,2.3334E-01
-4.75720E-06,2.3236E-01
-4.75680E-06,2.3041E-01
-4.75640E-06,2.3334E-01
-4.75600E-06,2.3041E-01
-4.75560E-06,2.3432E-01
-4.75520E-06,2.3139E-01
-4.75480E-06,2.3236E-01
-4.75440E-06,2.3139E-01
-4.75400E-06,2.3529E-01
-4.75360E-06,2.3334E-01
-4.75320E-06,2.3139E-01
-4.75280E-06,2.3236E-01
-4.75240E-06,2.3334E-01
-4.75200E-06,2.3627E-01
-4.75160E-06,2.3334E-01
-4.75120E-06,2.3139E-01
-4.75080E-06,2.3334E-01
-4.75040E-06,2.3139E-01
-4.75000E-06,2.3432E-01
-4.74960E-06,2.3432E-01
-4.74920E-06,2.3139E-01
-4.74880E-06,2.3139E-01
-4.74840E-06,2.3334E-01
-4.74800E-06,2.3041E-01
-4.74760E-06,2.3334E-01
-4.74720E-06,2.3236E-01
-4.74680E-06,2.3236E-01
-4.74640E-06,2.3139E-01
-4.74600E-06,2.3236E-01
-4.74560E-06,2.3432E-01
-4.74520E-06,2.3236E-01
-4.74480E-06,2.3139E-01
-4.74440E-06,2.3041E-01
-4.74400E-06,2.3236E-01
-4.74360E-06,2.3236E-01
-4.74320E-06,2.3139E-01
-4.74280E-06,2.3334E-01
-4.74240E-06,2.3432E-01
-4.74200E-06,2.3139E-01
-4.74160E-06,2.3236E-01
-4.74120E-06,2.3041E-01
-4.74080E-06,2.3627E-01
-4.74040E-06,2.3432E-01
-4.74000E-06,2.3529E-01
-4.73960E-06,2.3236E-01
-4.73920E-06,2.3236E-01
-4.73880E-06,2.3432E-01
-4.73840E-06,2.3236E-01
-4.73800E-06,2.3236E-01
-4.73760E-06,2.3529E-01
-4.73720E-06,2.3139E-01
-4.73680E-06,2.3432E-01
-4.73640E-06,2.3432E-01
-4.73600E-06,2.3432E-01
-4.73560E-06,2.3432E-01
-4.73520E-06,2.3627E-01
-4.73480E-06,2.3236E-01
-4.73440E-06,2.3529E-01
-4.73400E-06,2.3041E-01
-4.73360E-06,2.2943E-01
-4.73320E-06,2.3041E-01
-4.73280E-06,2.3139E-01
-4.73240E-06,2.3432E-01
-4.73200E-06,2.3432E-01
-4.73160E-06,2.3236E-01
-4.73120E-06,2.3139E-01
-4.73080E-06,2.3432E-01
-4.73040E-06,2.3432E-01
-4.73000E-06,2.3139E-01
-4.72960E-06,2.3139E-01
-4.72920E-06,2.3529E-01
-4.72880E-06,2.3041E-01
-4.72840E-06,2.3334E-01
-4.72800E-06,2.3236E-01
-4.72760E-06,2.3236E-01
-4.72720E-06,2.3236E-01
-4.72680E-06,2.3139E-01
-4.72640E-06,2.3432E-01
-4.72600E-06,2.3432E-01
-4.72560E-06,2.3041E-01
-4.72520E-06,2.3432E-01
-4.72480E-06,2.3236E-01
-4.72440E-06,2.3139E-01
-4.72400E-06,2.3432E-01
-4.72360E-06,2.3334E-01
-4.72320E-06,2.3432E-01
-4.72280E-06,2.3236E-01
-4.72240E-06,2.3432E-01
-4.72200E-06,2.3334E-01
-4.72160E-06,2.3334E-01
-4.72120E-06,2.3139E-01
-4.72080E-06,2.3432E-01
-4.72040E-06,2.3139E-01
-4.72000E-06,2.3432E-01
-4.71960E-06,2.3236E-01
-4.71920E-06,2.3236E-01
-4.71880E-06,2.3334E-01
-4.71840E-06,2.3334E-01
-4.71800E-06,2.3432E-01
-4.71760E-06,2.3236E-01
-4.71720E-06,2.3041E-01
-4.71680E-06,2.3041E-01
-4.71640E-06,2.3139E-01
-4.71600E-06,2.3139E-01
-4.71560E-06,2.3432E-01
-4.71520E-06,2.3236E-01
-4.71480E-06,2.3236E-01
-4.71440E-06,2.3529E-01
-4.71400E-06,2.3432E-01
-4.71360E-06,2.3432E-01
-4.71320E-06,2.3432E-01
-4.71280E-06,2.3334E-01
-4.71240E-06,2.3139E-01
-4.71200E-06,2.3432E-01
-4.71160E-06,2.3432E-01
-4.71120E-06,2.3139E-01
-4.71080E-06,2.3432E-01
-4.71040E-06,2.3041E-01
-4.71000E-06,2.3432E-01
-4.70960E-06,2.3334E-01
-4.70920E-06,2.3236E-01
-4.70880E-06,2.3627E-01
-4.70840E-06,2.3432E-01
-4.70800E-06,2.3334E-01
-4.70760E-06,2.3236E-01
-4.70720E-06,2.3432E-01
-4.70680E-06,2.3432E-01
-4.70640E-06,2.3041E-01
-4.70600E-06,2.3432E-01
-4.70560E-06,2.3529E-01
-4.70520E-06,2.3139E-01
-4.70480E-06,2.3236E-01
-4.70440E-06,2.3236E-01
-4.70400E-06,2.3139E-01
-4.70360E-06,2.3334E-01
-4.70320E-06,2.3236E-01
-4.70280E-06,2.3529E-01
-4.70240E-06,2.3627E-01
-4.70200E-06,2.3334E-01
-4.70160E-06,2.3432E-01
-4.70120E-06,2.3432E-01
-4.70080E-06,2.3236E-01
-4.70040E-06,2.3432E-01
-4.70000E-06,2.3334E-01
-4.69960E-06,2.3334E-01
-4.69920E-06,2.3236E-01
-4.69880E-06,2.3334E-01
-4.69840E-06,2.3432E-01
-4.69800E-06,2.3725E-01
-4.69760E-06,2.3529E-01
-4.69720E-06,2.3334E-01
-4.69680E-06,2.3139E-01
-4.69640E-06,2.3334E-01
-4.69600E-06,2.3334E-01
-4.69560E-06,2.3139E-01
-4.69520E-06,2.3236E-01
-4.69480E-06,2.3432E-01
-4.69440E-06,2.3529E-01
-4.69400E-06,2.3334E-01
-4.69360E-06,2.3139E-01
-4.69320E-06,2.3236E-01
-4.69280E-06,2.3529E-01
-4.69240E-06,2.3432E-01
-4.69200E-06,2.3236E-01
-4.69160E-06,2.3334E-01
-4.69120E-06,2.3334E-01
-4.69080E-06,2.3139E-01
-4.69040E-06,2.3432E-01
-4.69000E-06,2.3236E-01
-4.68960E-06,2.3432E-01
-4.68920E-06,2.2748E-01
-4.68880E-06,2.3529E-01
-4.68840E-06,2.3041E-01
-4.68800E-06,2.3334E-01
-4.68760E-06,2.3529E-01
-4.68720E-06,2.3139E-01
-4.68680E-06,2.3139E-01
-4.68640E-06,2.3529E-01
-4.68600E-06,2.3236E-01
-4.68560E-06,2.3627E-01
-4.68520E-06,2.3529E-01
-4.68480E-06,2.3432E-01
-4.68440E-06,2.3432E-01
-4.68400E-06,2.3041E-01
-4.68360E-06,2.3432E-01
-4.68320E-06,2.3725E-01
-4.68280E-06,2.3627E-01
-4.68240E-06,2.3627E-01
-4.68200E-06,2.3139E-01
-4.68160E-06,2.3334E-01
-4.68120E-06,2.3627E-01
-4.68080E-06,2.3432E-01
-4.68040E-06,2.3236E-01
-4.68000E-06,2.3529E-01
-4.67960E-06,2.3041E-01
-4.67920E-06,2.3432E-01
-4.67880E-06,2.3236E-01
-4.67840E-06,2.3236E-01
-4.67800E-06,2.3334E-01
-4.67760E-06,2.3041E-01
-4.67720E-06,2.3432E-01
-4.67680E-06,2.3236E-01
-4.67640E-06,2.3334E-01
-4.67600E-06,2.3236E-01
-4.67560E-06,2.3334E-01
-4.67520E-06,2.3432E-01
-4.67480E-06,2.3432E-01
-4.67440E-06,2.3041E-01
-4.67400E-06,2.3236E-01
-4.67360E-06,2.3041E-01
-4.67320E-06,2.3041E-01
-4.67280E-06,2.3139E-01
-4.67240E-06,2.3236E-01
-4.67200E-06,2.3432E-01
-4.67160E-06,2.3236E-01
-4.67120E-06,2.3334E-01
-4.67080E-06,2.3236E-01
-4.67040E-06,2.3529E-01
-4.67000E-06,2.3529E-01
-4.66960E-06,2.3432E-01
-4.66920E-06,2.3236E-01
-4.66880E-06,2.3236E-01
-4.66840E-06,2.2943E-01
-4.66800E-06,2.3236E-01
-4.66760E-06,2.3334E-01
-4.66720E-06,2.3334E-01
-4.66680E-06,2.3236E-01
-4.66640E-06,2.3334E-01
-4.66600E-06,2.3529E-01
-4.66560E-06,2.3139E-01
-4.66520E-06,2.3334E-01
-4.66480E-06,2.3041E-01
-4.66440E-06,2.3236E-01
-4.66400E-06,2.3334E-01
-4.66360E-06,2.3529E-01
-4.66320E-06,2.3334E-01
-4.66280E-06,2.3529E-01
-4.66240E-06,2.3236E-01
-4.66200E-06,2.2846E-01
-4.66160E-06,2.3236E-01
-4.66120E-06,2.3139E-01
-4.66080E-06,2.3139E-01
-4.66040E-06,2.3432E-01
-4.66000E-06,2.3139E-01
-4.65960E-06,2.3432E-01
-4.65920E-06,2.2943E-01
-4.65880E-06,2.3432E-01
-4.65840E-06,2.3139E-01
-4.65800E-06,2.3236E-01
-4.65760E-06,2.3041E-01
-4.65720E-06,2.3139E-01
-4.65680E-06,2.2943E-01
-4.65640E-06,2.3334E-01
-4.65600E-06,2.3041E-01
-4.65560E-06,2.2846E-01
-4.65520E-06,2.3334E-01
-4.65480E-06,2.3139E-01
-4.65440E-06,2.3236E-01
-4.65400E-06,2.3236E-01
-4.65360E-06,2.3236E-01
-4.65320E-06,2.3334E-01
-4.65280E-06,2.3334E-01
-4.65240E-06,2.3334E-01
-4.65200E-06,2.3334E-01
-4.65160E-06,2.3432E-01
-4.65120E-06,2.3334E-01
-4.65080E-06,2.3334E-01
-4.65040E-06,2.3139E-01
-4.65000E-06,2.3041E-01
-4.64960E-06,2.3139E-01
-4.64920E-06,2.3432E-01
-4.64880E-06,2.3432E-01
-4.64840E-06,2.3139E-01
-4.64800E-06,2.3334E-01
-4.64760E-06,2.3627E-01
-4.64720E-06,2.3432E-01
-4.64680E-06,2.3139E-01
-4.64640E-06,2.3236E-01
-4.64600E-06,2.3432E-01
-4.64560E-06,2.3334E-01
-4.64520E-06,2.2748E-01
-4.64480E-06,2.3432E-01
-4.64440E-06,2.3432E-01
-4.64400E-06,2.3334E-01
-4.64360E-06,2.3139E-01
-4.64320E-06,2.3139E-01
-4.64280E-06,2.2943E-01
-4.64240E-06,2.3432E-01
-4.64200E-06,2.3139E-01
-4.64160E-06,2.3139E-01
-4.64120E-06,2.3041E-01
-4.64080E-06,2.3139E-01
-4.64040E-06,2.3432E-01
-4.64000E-06,2.3139E-01
-4.63960E-06,2.3236E-01
-4.63920E-06,2.3236E-01
-4.63880E-06,2.3236E-01
-4.63840E-06,2.3139E-01
-4.63800E-06,2.3236E-01
-4.63760E-06,2.3334E-01
-4.63720E-06,2.3139E-01
-4.63680E-06,2.3529E-01
-4.63640E-06,2.3041E-01
-4.63600E-06,2.3236E-01
-4.63560E-06,2.2846E-01
-4.63520E-06,2.3236E-01
-4.63480E-06,2.3041E-01
-4.63440E-06,2.3139E-01
-4.63400E-06,2.3432E-01
-4.63360E-06,2.3236E-01
-4.63320E-06,2.3139E-01
-4.63280E-06,2.3041E-01
-4.63240E-06,2.3334E-01
-4.63200E-06,2.3627E-01
-4.63160E-06,2.3432E-01
-4.63120E-06,2.3334E-01
-4.63080E-06,2.3236E-01
-4.63040E-06,2.3236E-01
-4.63000E-06,2.3236E-01
-4.62960E-06,2.3334E-01
-4.62920E-06,2.3529E-01
-4.62880E-06,2.3236E-01
-4.62840E-06,2.3041E-01
-4.62800E-06,2.3041E-01
-4.62760E-06,2.3529E-01
-4.62720E-06,2.3334E-01
-4.62680E-06,2.3334E-01
-4.62640E-06,2.3041E-01
-4.62600E-06,2.3041E-01
-4.62560E-06,2.3432E-01
-4.62520E-06,2.3041E-01
-4.62480E-06,2.3334E-01
-4.62440E-06,2.3236E-01
-4.62400E-06,2.3041E-01
-4.62360E-06,2.3041E-01
-4.62320E-06,2.3334E-01
-4.62280E-06,2.3236E-01
-4.62240E-06,2.3139E-01
-4.62200E-06,2.3139E-01
-4.62160E-06,2.3139E-01
-4.62120E-06,2.3432E-01
-4.62080E-06,2.3041E-01
-4.62040E-06,2.3236E-01
-4.62000E-06,2.3139E-01
-4.61960E-06,2.3334E-01
-4.61920E-06,2.3334E-01
-4.61880E-06,2.3139E-01
-4.61840E-06,2.3236E-01
-4.61800E-06,2.3334E-01
-4.61760E-06,2.3432E-01
-4.61720E-06,2.3529E-01
-4.61680E-06,2.3334E-01
-4.61640E-06,2.3236E-01
-4.61600E-06,2.3139E-01
-4.61560E-06,2.3236E-01
-4.61520E-06,2.3139E-01
-4.61480E-06,2.3236E-01
-4.61440E-06,2.3334E-01
-4.61400E-06,2.3139E-01
-4.61360E-06,2.3139E-01
-4.61320E-06,2.3236E-01
-4.61280E-06,2.3139E-01
-4.61240E-06,2.3236E-01
-4.61200E-06,2.3139E-01
-4.61160E-06,2.3334E-01
-4.61120E-06,2.3529E-01
-4.61080E-06,2.2846E-01
-4.61040E-06,2.3236E-01
-4.61000E-06,2.3432E-01
-4.60960E-06,2.2748E-01
-4.60920E-06,2.3236E-01
-4.60880E-06,2.3334E-01
-4.60840E-06,2.3041E-01
-4.60800E-06,2.3139E-01
-4.60760E-06,2.3139E-01
-4.60720E-06,2.3236E-01
-4.60680E-06,2.3236E-01
-4.60640E-06,2.3236E-01
-4.60600E-06,2.3041E-01
-4.60560E-06,2.2846E-01
-4.60520E-06,2.3139E-01
-4.60480E-06,2.3139E-01
-4.60440E-06,2.2748E-01
-4.60400E-06,2.3139E-01
-4.60360E-06,2.3139E-01
-4.60320E-06,2.3432E-01
-4.60280E-06,2.3236E-01
-4.60240E-06,2.3236E-01
-4.60200E-06,2.3236E-01
-4.60160E-06,2.3139E-01
-4.60120E-06,2.3529E-01
-4.60080E-06,2.3041E-01
-4.60040E-06,2.3236E-01
-4.60000E-06,2.3041E-01
-4.59960E-06,2.3139E-01
-4.59920E-06,2.3236E-01
-4.59880E-06,2.3236E-01
-4.59840E-06,2.3139E-01
-4.59800E-06,2.3432E-01
-4.59760E-06,2.2846E-01
-4.59720E-06,2.3236E-01
-4.59680E-06,2.3041E-01
-4.59640E-06,2.2943E-01
-4.59600E-06,2.3334E-01
-4.59560E-06,2.3432E-01
-4.59520E-06,2.3432E-01
-4.59480E-06,2.3041E-01
-4.59440E-06,2.3236E-01
-4.59400E-06,2.3236E-01
-4.59360E-06,2.3139E-01
-4.59320E-06,2.3041E-01
-4.59280E-06,2.3139E-01
-4.59240E-06,2.3627E-01
-4.59200E-06,2.3139E-01
-4.59160E-06,2.3432E-01
-4.59120E-06,2.3334E-01
-4.59080E-06,2.3041E-01
-4.59040E-06,2.3334E-01
-4.59000E-06,2.3236E-01
-4.58960E-06,2.3139E-01
-4.58920E-06,2.3236E-01
-4.58880E-06,2.3041E-01
-4.58840E-06,2.3334E-01
-4.58800E-06,2.3041E-01
-4.58760E-06,2.3139E-01
-4.58720E-06,2.3236E-01
-4.58680E-06,2.2943E-01
-4.58640E-06,2.3139E-01
-4.58600E-06,2.3139E-01
-4.58560E-06,2.3139E-01
-4.58520E-06,2.3236E-01
-4.58480E-06,2.3139E-01
-4.58440E-06,2.3139E-01
-4.58400E-06,2.3139E-01
-4.58360E-06,2.3041E-01
-4.58320E-06,2.2943E-01
-4.58280E-06,2.3236E-01
-4.58240E-06,2.3041E-01
-4.58200E-06,2.3236E-01
-4.58160E-06,2.3139E-01
-4.58120E-06,2.3041E-01
-4.58080E-06,2.3432E-01
-4.58040E-06,2.3334E-01
-4.58000E-06,2.3432E-01
-4.57960E-06,2.3139E-01
-4.57920E-06,2.3139E-01
-4.57880E-06,2.3041E-01
-4.57840E-06,2.3236E-01
-4.57800E-06,2.3139E-01
-4.57760E-06,2.3139E-01
-4.57720E-06,2.3139E-01
-4.57680E-06,2.3432E-01
-4.57640E-06,2.3041E-01
-4.57600E-06,2.3041E-01
-4.57560E-06,2.3139E-01
-4.57520E-06,2.3041E-01
-4.57480E-06,2.3139E-01
-4.57440E-06,2.3139E-01
-4.57400E-06,2.3139E-01
-4.57360E-06,2.3529E-01
-4.57320E-06,2.3236E-01
-4.57280E-06,2.3334E-01
-4.57240E-06,2.2943E-01
-4.57200E-06,2.3139E-01
-4.57160E-06,2.3236E-01
-4.57120E-06,2.3139E-01
-4.57080E-06,2.3139E-01
-4.57040E-06,2.3139E-01
-4.57000E-06,2.3529E-01
-4.56960E-06,2.3236E-01
-4.56920E-06,2.3139E-01
-4.56880E-06,2.3236E-01
-4.56840E-06,2.3236E-01
-4.56800E-06,2.3041E-01
-4.56760E-06,2.3236E-01
-4.56720E-06,2.3334E-01
-4.56680E-06,2.2943E-01
-4.56640E-06,2.3041E-01
-4.56600E-06,2.3041E-01
-4.56560E-06,2.3432E-01
-4.56520E-06,2.3139E-01
-4.56480E-06,2.3139E-01
-4.56440E-06,2.3236E-01
-4.56400E-06,2.2846E-01
-4.56360E-06,2.3432E-01
-4.56320E-06,2.2846E-01
-4.56280E-06,2.3139E-01
-4.56240E-06,2.3139E-01
-4.56200E-06,2.3236E-01
-4.56160E-06,2.3041E-01
-4.56120E-06,2.3041E-01
-4.56080E-06,2.2846E-01
-4.56040E-06,2.2943E-01
-4.56000E-06,2.3139E-01
-4.55960E-06,2.3041E-01
-4.55920E-06,2.3334E-01
-4.55880E-06,2.3041E-01
-4.55840E-06,2.3139E-01
-4.55800E-06,2.3432E-01
-4.55760E-06,2.3334E-01
-4.55720E-06,2.3041E-01
-4.55680E-06,2.2846E-01
-4.55640E-06,2.3139E-01
-4.55600E-06,2.3139E-01
-4.55560E-06,2.3334E-01
-4.55520E-06,2.3236E-01
-4.55480E-06,2.3236E-01
-4.55440E-06,2.3334E-01
-4.55400E-06,2.3041E-01
-4.55360E-06,2.3139E-01
-4.55320E-06,2.3139E-01
-4.55280E-06,2.3432E-01
-4.55240E-06,2.3236E-01
-4.55200E-06,2.3041E-01
-4.55160E-06,2.3432E-01
-4.55120E-06,2.3236E-01
-4.55080E-06,2.3236E-01
-4.55040E-06,2.3139E-01
-4.55000E-06,2.3334E-01
-4.54960E-06,2.3041E-01
-4.54920E-06,2.3236E-01
-4.54880E-06,2.3139E-01
-4.54840E-06,2.3432E-01
-4.54800E-06,2.3334E-01
-4.54760E-06,2.3139E-01
-4.54720E-06,2.3139E-01
-4.54680E-06,2.3041E-01
-4.54640E-06,2.3236E-01
-4.54600E-06,2.3041E-01
-4.54560E-06,2.3236E-01
-4.54520E-06,2.3041E-01
-4.54480E-06,2.2943E-01
-4.54440E-06,2.2846E-01
-4.54400E-06,2.2943E-01
-4.54360E-06,2.3139E-01
-4.54320E-06,2.3139E-01
-4.54280E-06,2.3041E-01
-4.54240E-06,2.3041E-01
-4.54200E-06,2.3041E-01
-4.54160E-06,2.2846E-01
-4.54120E-06,2.2943E-01
-4.54080E-06,2.3139E-01
-4.54040E-06,2.2846E-01
-4.54000E-06,2.3236E-01
-4.53960E-06,2.3139E-01
-4.53920E-06,2.2846E-01
-4.53880E-06,2.3139E-01
-4.53840E-06,2.3041E-01
-4.53800E-06,2.3236E-01
-4.53760E-06,2.2943E-01
-4.53720E-06,2.3139E-01
-4.53680E-06,2.3139E-01
-4.53640E-06,2.3139E-01
-4.53600E-06,2.3334E-01
-4.53560E-06,2.3139E-01
-4.53520E-06,2.3236E-01
-4.53480E-06,2.3139E-01
-4.53440E-06,2.3236E-01
-4.53400E-06,2.2943E-01
-4.53360E-06,2.3432E-01
-4.53320E-06,2.3236E-01
-4.53280E-06,2.3041E-01
-4.53240E-06,2.2943E-01
-4.53200E-06,2.2846E-01
-4.53160E-06,2.3334E-01
-4.53120E-06,2.3041E-01
-4.53080E-06,2.3236E-01
-4.53040E-06,2.3041E-01
-4.53000E-06,2.3432E-01
-4.52960E-06,2.3334E-01
-4.52920E-06,2.3139E-01
-4.52880E-06,2.3139E-01
-4.52840E-06,2.3041E-01
-4.52800E-06,2.3041E-01
-4.52760E-06,2.3041E-01
-4.52720E-06,2.3041E-01
-4.52680E-06,2.3236E-01
-4.52640E-06,2.3236E-01
-4.52600E-06,2.3041E-01
-4.52560E-06,2.2943E-01
-4.52520E-06,2.3041E-01
-4.52480E-06,2.3139E-01
-4.52440E-06,2.3236E-01
-4.52400E-06,2.3139E-01
-4.52360E-06,2.3236E-01
-4.52320E-06,2.3041E-01
-4.52280E-06,2.3139E-01
-4.52240E-06,2.3041E-01
-4.52200E-06,2.2846E-01
-4.52160E-06,2.3236E-01
-4.52120E-06,2.2943E-01
-4.52080E-06,2.3041E-01
-4.52040E-06,2.3041E-01
-4.52000E-06,2.3334E-01
-4.51960E-06,2.3139E-01
-4.51920E-06,2.3139E-01
-4.51880E-06,2.3334E-01
-4.51840E-06,2.2943E-01
-4.51800E-06,2.3041E-01
-4.51760E-06,2.3041E-01
-4.51720E-06,2.3041E-01
-4.51680E-06,2.3139E-01
-4.51640E-06,2.3236E-01
-4.51600E-06,2.3432E-01
-4.51560E-06,2.3334E-01
-4.51520E-06,2.3139E-01
-4.51480E-06,2.3041E-01
-4.51440E-06,2.3139E-01
-4.51400E-06,2.3041E-01
-4.51360E-06,2.3041E-01
-4.51320E-06,2.3139E-01
-4.51280E-06,2.3139E-01
-4.51240E-06,2.3334E-01
-4.51200E-06,2.3041E-01
-4.51160E-06,2.3041E-01
-4.51120E-06,2.2846E-01
-4.51080E-06,2.3334E-01
-4.51040E-06,2.2748E-01
-4.51000E-06,2.2846E-01
-4.50960E-06,2.3139E-01
-4.50920E-06,2.2943E-01
-4.50880E-06,2.3334E-01
-4.50840E-06,2.3432E-01
-4.50800E-06,2.3041E-01
-4.50760E-06,2.3334E-01
-4.50720E-06,2.2846E-01
-4.50680E-06,2.3334E-01
-4.50640E-06,2.3432E-01
-4.50600E-06,2.3139E-01
-4.50560E-06,2.3236E-01
-4.50520E-06,2.3041E-01
-4.50480E-06,2.3139E-01
-4.50440E-06,2.3334E-01
-4.50400E-06,2.3334E-01
-4.50360E-06,2.3041E-01
-4.50320E-06,2.3334E-01
-4.50280E-06,2.3236E-01
-4.50240E-06,2.3334E-01
-4.50200E-06,2.2943E-01
-4.50160E-06,2.3432E-01
-4.50120E-06,2.3041E-01
-4.50080E-06,2.3041E-01
-4.50040E-06,2.3041E-01
-4.50000E-06,2.3041E-01
-4.49960E-06,2.3041E-01
-4.49920E-06,2.3041E-01
-4.49880E-06,2.3139E-01
-4.49840E-06,2.3041E-01
-4.49800E-06,2.3041E-01
-4.49760E-06,2.3139E-01
-4.49720E-06,2.2748E-01
-4.49680E-06,2.3041E-01
-4.49640E-06,2.2846E-01
-4.49600E-06,2.3236E-01
-4.49560E-06,2.3529E-01
-4.49520E-06,2.2846E-01
-4.49480E-06,2.3041E-01
-4.49440E-06,2.3041E-01
-4.49400E-06,2.3041E-01
-4.49360E-06,2.3139E-01
-4.49320E-06,2.3139E-01
-4.49280E-06,2.3139E-01
-4.49240E-06,2.3041E-01
-4.49200E-06,2.2748E-01
-4.49160E-06,2.3041E-01
-4.49120E-06,2.2650E-01
-4.49080E-06,2.3041E-01
-4.49040E-06,2.2748E-01
-4.49000E-06,2.2846E-01
-4.48960E-06,2.2846E-01
-4.48920E-06,2.2943E-01
-4.48880E-06,2.2943E-01
-4.48840E-06,2.3139E-01
-4.48800E-06,2.3139E-01
-4.48760E-06,2.2846E-01
-4.48720E-06,2.3041E-01
-4.48680E-06,2.2943E-01
-4.48640E-06,2.2943E-01
-4.48600E-06,2.2943E-01
-4.48560E-06,2.2943E-01
-4.48520E-06,2.3236E-01
-4.48480E-06,2.3334E-01
-4.48440E-06,2.3041E-01
-4.48400E-06,2.2748E-01
-4.48360E-06,2.3236E-01
-4.48320E-06,2.2943E-01
-4.48280E-06,2.2943E-01
-4.48240E-06,2.2846E-01
-4.48200E-06,2.3334E-01
-4.48160E-06,2.3041E-01
-4.48120E-06,2.2943E-01
-4.48080E-06,2.3041E-01
-4.48040E-06,2.3041E-01
-4.48000E-06,2.2553E-01
-4.47960E-06,2.3041E-01
-4.47920E-06,2.3041E-01
-4.47880E-06,2.3139E-01
-4.47840E-06,2.3041E-01
-4.47800E-06,2.3041E-01
-4.47760E-06,2.2943E-01
-4.47720E-06,2.3139E-01
-4.47680E-06,2.3529E-01
-4.47640E-06,2.2943E-01
-4.47600E-06,2.2748E-01
-4.47560E-06,2.3139E-01
-4.47520E-06,2.3041E-01
-4.47480E-06,2.3529E-01
-4.47440E-06,2.2846E-01
-4.47400E-06,2.3041E-01
-4.47360E-06,2.2943E-01
-4.47320E-06,2.3139E-01
-4.47280E-06,2.3041E-01
-4.47240E-06,2.3139E-01
-4.47200E-06,2.3041E-01
-4.47160E-06,2.2943E-01
-4.47120E-06,2.3334E-01
-4.47080E-06,2.2846E-01
-4.47040E-06,2.3236E-01
-4.47000E-06,2.2650E-01
-4.46960E-06,2.2943E-01
-4.46920E-06,2.3041E-01
-4.46880E-06,2.2553E-01
-4.46840E-06,2.2846E-01
-4.46800E-06,2.2650E-01
-4.46760E-06,2.2846E-01
-4.46720E-06,2.2943E-01
-4.46680E-06,2.2943E-01
-4.46640E-06,2.2650E-01
-4.46600E-06,2.3041E-01
-4.46560E-06,2.2748E-01
-4.46520E-06,2.2846E-01
-4.46480E-06,2.3041E-01
-4.46440E-06,2.2943E-01
-4.46400E-06,2.3041E-01
-4.46360E-06,2.3041E-01
-4.46320E-06,2.2846E-01
-4.46280E-06,2.2846E-01
-4.46240E-06,2.3236E-01
-4.46200E-06,2.2846E-01
-4.46160E-06,2.2943E-01
-4.46120E-06,2.2846E-01
-4.46080E-06,2.2943E-01
-4.46040E-06,2.3041E-01
-4.46000E-06,2.3139E-01
-4.45960E-06,2.3236E-01
-4.45920E-06,2.2943E-01
-4.45880E-06,2.2943E-01
-4.45840E-06,2.2846E-01
-4.45800E-06,2.3041E-01
-4.45760E-06,2.2943E-01
-4.45720E-06,2.2846E-01
-4.45680E-06,2.3041E-01
-4.45640E-06,2.2846E-01
-4.45600E-06,2.3041E-01
-4.45560E-06,2.2846E-01
-4.45520E-06,2.2846E-01
-4.45480E-06,2.3139E-01
-4.45440E-06,2.3041E-01
-4.45400E-06,2.3334E-01
-4.45360E-06,2.2748E-01
-4.45320E-06,2.3334E-01
-4.45280E-06,2.3041E-01
-4.45240E-06,2.3041E-01
-4.45200E-06,2.3432E-01
